City,Title,Type,Price,Surface,Location,URL,Image,Reference,Page
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,1
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,1
Kairouan,Terrain agricole en vente,,115000,400,"Kairouan, Route Raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44351.html,,,2
Kairouan,Terrain agricole en vente,,40000,500,"Kairouan, Route Dheraa,",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/41439.html,,,2
Kairouan,Terrain habitation ind. en vente,,180000,300,"Kairouan, Cité Manar",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/43804.html,,,2
Kairouan,Terrain agricole en vente,,65000,1000,"Kairouan, Rue Gatrania lotissement Ben Said",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/40596.html,,,2
Kairouan,Terrain habitation ind. en vente,,70000,250,"Kairouan, Cité okba",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/43708.html,,,2
Kairouan,Terrain habitation ind. en vente,,88000,176,"Kairouan, Sahabi 4",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/46708.html,,,2
Kairouan,Terrain habitation ind. en vente,,53680,244,"Kairouan, Route sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44958.html,,,2
Kairouan,Terrain agricole en vente,,120000,600,"Kairouan, Afh 4",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49288.html,,,2
Kairouan,Terrain habitation ind. en vente,,170000,554,"Kairouan, Av. Mohamed Ibn Sahnoun",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/43945.html,,,2
Kairouan,Terrain habitation ind. en vente,,109000,312,"Kairouan, Rue Afh",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44927.html,,,2
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,3
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,3
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,3
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,3
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,3
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,3
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,3
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,3
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,3
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,3
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,3
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,3
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,3
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,3
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,3
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,4
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,4
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,4
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,4
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,4
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,4
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,4
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,4
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,4
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,4
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,4
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,4
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,4
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,4
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,4
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,5
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,5
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,5
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,5
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,5
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,5
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,5
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,5
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,5
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,5
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,5
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,5
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,5
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,5
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,5
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,6
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,6
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,6
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,6
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,6
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,6
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,6
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,6
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,6
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,6
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,6
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,6
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,6
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,6
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,6
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,7
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,7
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,7
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,7
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,7
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,7
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,7
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,7
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,7
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,7
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,7
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,7
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,7
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,7
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,7
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,8
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,8
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,8
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,8
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,8
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,8
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,8
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,8
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,8
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,8
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,8
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,8
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,8
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,8
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,8
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,9
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,9
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,9
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,9
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,9
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,9
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,9
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,9
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,9
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,9
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,9
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,9
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,9
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,9
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,9
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,10
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,10
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,10
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,10
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,10
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,10
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,10
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,10
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,10
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,10
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,10
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,10
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,10
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,10
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,10
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,11
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,11
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,11
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,11
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,11
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,11
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,11
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,11
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,11
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,11
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,11
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,11
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,11
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,11
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,11
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,12
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,12
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,12
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,12
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,12
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,12
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,12
