City,Title,Type,Price,Surface,Location,URL,Image,Reference,Page
Sousse,Terrain habitation ind. en vente,,310000.0,459,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/43392.html,,,1
Sousse,Terrain habitation ind. en vente,,237000.0,304,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55397.html,,,1
Sousse,Terrain habitation ind. en vente,,247000.0,353,"Sousse Centre Ville, Rue Farabi - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/48067.html,,,1
Sousse,Terrain habitation ind. en vente,,435000.0,414,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54114.html,,,1
Sousse,Terrain habitation collective en vente,,401000.0,501,"Sousse Riadh, Avenue imam abou hannifa - Cité Riadh",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-riadh/52625.html,,,1
Sousse,Terrain habitation ind. en vente,,271000.0,417,"M'Saken, Cité Ennour",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55601.html,,,1
Sousse,Terrain habitation ind. en vente,,440000.0,553,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55281.html,,,1
Sousse,Terrain habitation ind. en vente,,220000.0,399,"Hergla, Rue nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/55436.html,,,1
Sousse,Terrain habitation ind. en vente,,167400.0,372,"M'Saken, Rue m'saken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55313.html,,,1
Sousse,Terrain habitation ind. en vente,,111000.0,285,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/53411.html,,,1
Sousse,Terrain habitation collective en vente,,544000.0,544,"Sousse Centre Ville, Hamid El Ghazeli - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/51531.html,,,1
