City,Title,Type,Price,Surface,Location,URL,Image,Reference,Page,price_per_m2
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,9,418.32669322709165
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,9,375.0
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,9,102.04081632653062
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,9,106.66666666666667
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,9,500.0
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,9,118.4990125082291
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,9,500.0
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,9,550.6607929515418
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,9,102.04081632653062
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,9,231.60762942779292
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,10,489.5104895104895
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,10,190.0
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,10,430.55555555555554
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,10,450.0
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,10,591.3978494623656
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,10,418.32669322709165
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,10,375.0
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,10,102.04081632653062
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,10,106.66666666666667
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,10,500.0
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,10,118.4990125082291
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,10,500.0
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,10,550.6607929515418
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,10,102.04081632653062
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,10,231.60762942779292
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,11,489.5104895104895
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,11,190.0
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,11,430.55555555555554
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,11,450.0
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,11,591.3978494623656
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,11,418.32669322709165
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,11,375.0
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,11,102.04081632653062
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,11,106.66666666666667
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,11,500.0
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,11,118.4990125082291
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,11,500.0
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,11,550.6607929515418
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,11,102.04081632653062
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,11,231.60762942779292
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,12,489.5104895104895
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,12,190.0
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,12,430.55555555555554
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,12,450.0
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,12,591.3978494623656
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,12,418.32669322709165
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,12,375.0
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,12,102.04081632653062
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,12,106.66666666666667
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,12,500.0
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,12,118.4990125082291
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,12,500.0
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,12,550.6607929515418
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,12,102.04081632653062
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,12,231.60762942779292
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,13,489.5104895104895
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,13,190.0
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,13,430.55555555555554
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,13,450.0
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,13,591.3978494623656
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,13,418.32669322709165
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,13,375.0
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,13,102.04081632653062
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,13,106.66666666666667
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,13,500.0
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,13,118.4990125082291
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,13,500.0
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,13,550.6607929515418
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,13,102.04081632653062
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,13,231.60762942779292
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,14,489.5104895104895
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,14,190.0
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,14,430.55555555555554
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,14,450.0
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,14,591.3978494623656
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,14,418.32669322709165
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,14,375.0
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,14,102.04081632653062
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,14,106.66666666666667
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,14,500.0
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,14,118.4990125082291
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,14,500.0
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,14,550.6607929515418
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,14,102.04081632653062
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,14,231.60762942779292
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,15,489.5104895104895
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,15,190.0
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,15,430.55555555555554
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,15,450.0
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,15,591.3978494623656
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,15,418.32669322709165
Kairouan,Terrain habitation ind. en vente,,90000,240,"Kairouan, Sahbi 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52700.html,,,15,375.0
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47600.html,,,15,102.04081632653062
Kairouan,Terrain agricole en vente,,160000,1500,"Kairouan, Route raggada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/51086.html,,,15,106.66666666666667
Kairouan,Terrain habitation ind. en vente,,177500,355,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/49258.html,,,15,500.0
Kairouan,Terrain agricole en vente,,360000,3038,"Kairouan, Route baten",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/50774.html,,,15,118.4990125082291
Kairouan,Terrain habitation ind. en vente,,270000,540,"Kairouan, Rue Afh1",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52173.html,,,15,500.0
Kairouan,Terrain habitation ind. en vente,,250000,454,"Kairouan, Rue Afh5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52145.html,,,15,550.6607929515418
Kairouan,Terrain habitation ind. en vente,,80000,784,"Kairouan, Route  de ceinture",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/47196.html,,,15,102.04081632653062
Kairouan,Terrain agricole en vente,,85000,367,"Kairouan, Rote raccada",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/44352.html,,,15,231.60762942779292
Kairouan,Terrain habitation ind. en vente,,280000,572,"Kairouan, Rue haffouz cité arousi [5], 3100 KAIROUAN (ka)",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55493.html,,,16,489.5104895104895
Kairouan,Terrain habitation collective en vente,,76380,402,"Kairouan, Route Kairouan Sousse",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/55606.html,,,16,190.0
Kairouan,Terrain habitation ind. en vente,,248000,576,"Kairouan, Afh 5",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/48922.html,,,16,430.55555555555554
Kairouan,Terrain habitation ind. en vente,,150750,335,"Kairouan, Lotissement militaire",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52563.html,,,16,450.0
Kairouan,Terrain habitation ind. en vente,,330000,558,"Kairouan, Rue Kairouan",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52681.html,,,16,591.3978494623656
Kairouan,Terrain habitation ind. en vente,,105000,251,"Kairouan, Rue Afh 2-6",https://www.tecnocasa.tn/vendre/terrain/kairouan/kairouan/52797.html,,,16,418.32669322709165
