City,Title,Type,Price,Surface,Location,URL,Image,Reference,Page,price_per_m2
Sfax,Terrain habitation ind. en vente,,430000,1051,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/52338.html,,,12,409.1341579448145
Sfax,Terrain habitation ind. en vente,,340000,649,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/54104.html,,,12,523.8828967642527
Sfax,Terrain habitation ind. en vente,,240000,608,Sfax - Bouzayen,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50597.html,,,12,394.7368421052632
Sfax,Terrain habitation ind. en vente,,280000,778,Sfax - Route Ain,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/53005.html,,,12,359.8971722365039
Sfax,Terrain habitation ind. en vente,,235000,525,Sfax - Route Gremda,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/49347.html,,,12,447.6190476190476
Sfax,Terrain habitation ind. en vente,,445000,1360,Sfax - Route Lafrane,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/48778.html,,,12,327.20588235294116
Sfax,Terrain habitation collective en vente,,330000,330,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50452.html,,,12,1000.0
Sfax,Terrain habitation ind. en vente,,280000,657,Sfax - Route Gremda,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50049.html,,,12,426.17960426179604
Sfax,Terrain habitation ind. en vente,,430000,1051,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/52338.html,,,13,409.1341579448145
Sfax,Terrain habitation ind. en vente,,340000,649,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/54104.html,,,13,523.8828967642527
Sfax,Terrain habitation ind. en vente,,240000,608,Sfax - Bouzayen,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50597.html,,,13,394.7368421052632
Sfax,Terrain habitation ind. en vente,,280000,778,Sfax - Route Ain,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/53005.html,,,13,359.8971722365039
Sfax,Terrain habitation ind. en vente,,235000,525,Sfax - Route Gremda,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/49347.html,,,13,447.6190476190476
Sfax,Terrain habitation ind. en vente,,445000,1360,Sfax - Route Lafrane,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/48778.html,,,13,327.20588235294116
Sfax,Terrain habitation collective en vente,,330000,330,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50452.html,,,13,1000.0
Sfax,Terrain habitation ind. en vente,,280000,657,Sfax - Route Gremda,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50049.html,,,13,426.17960426179604
Sfax,Terrain habitation ind. en vente,,430000,1051,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/52338.html,,,14,409.1341579448145
Sfax,Terrain habitation ind. en vente,,340000,649,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/54104.html,,,14,523.8828967642527
Sfax,Terrain habitation ind. en vente,,240000,608,Sfax - Bouzayen,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50597.html,,,14,394.7368421052632
Sfax,Terrain habitation ind. en vente,,280000,778,Sfax - Route Ain,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/53005.html,,,14,359.8971722365039
Sfax,Terrain habitation ind. en vente,,235000,525,Sfax - Route Gremda,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/49347.html,,,14,447.6190476190476
Sfax,Terrain habitation ind. en vente,,445000,1360,Sfax - Route Lafrane,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/48778.html,,,14,327.20588235294116
Sfax,Terrain habitation collective en vente,,330000,330,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50452.html,,,14,1000.0
Sfax,Terrain habitation ind. en vente,,280000,657,Sfax - Route Gremda,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50049.html,,,14,426.17960426179604
Sfax,Terrain habitation ind. en vente,,430000,1051,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/52338.html,,,15,409.1341579448145
Sfax,Terrain habitation ind. en vente,,340000,649,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/54104.html,,,15,523.8828967642527
Sfax,Terrain habitation ind. en vente,,240000,608,Sfax - Bouzayen,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50597.html,,,15,394.7368421052632
Sfax,Terrain habitation ind. en vente,,280000,778,Sfax - Route Ain,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/53005.html,,,15,359.8971722365039
Sfax,Terrain habitation ind. en vente,,235000,525,Sfax - Route Gremda,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/49347.html,,,15,447.6190476190476
Sfax,Terrain habitation ind. en vente,,445000,1360,Sfax - Route Lafrane,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/48778.html,,,15,327.20588235294116
Sfax,Terrain habitation collective en vente,,330000,330,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50452.html,,,15,1000.0
Sfax,Terrain habitation ind. en vente,,280000,657,Sfax - Route Gremda,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50049.html,,,15,426.17960426179604
Sfax,Terrain habitation ind. en vente,,430000,1051,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/52338.html,,,16,409.1341579448145
Sfax,Terrain habitation ind. en vente,,340000,649,Sfax - Route Teniour,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/54104.html,,,16,523.8828967642527
Sfax,Terrain habitation ind. en vente,,240000,608,Sfax - Bouzayen,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/50597.html,,,16,394.7368421052632
Sfax,Terrain habitation ind. en vente,,280000,778,Sfax - Route Ain,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/53005.html,,,16,359.8971722365039
Sfax,Terrain habitation ind. en vente,,235000,525,Sfax - Route Gremda,https://www.tecnocasa.tn/vendre/terrain/sfax/sfax/49347.html,,,16,447.6190476190476
